Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
15029	COA6	380.056013	0.177224914	0.188740809	0.938985668	0.347738103	0.580618467	chr1	234373456	234385080	11625	+	refGene	transcript	NA	NA	COA6	NM_001206641	NA	NA
15030	CYP27A1	5.420415546	-0.470999452	1.086033816	-0.433687649	0.664515277	0.828545083	chr2	218782147	218815293	33147	+	refGene	transcript	NA	NA	CYP27A1	NM_000784	NA	NA
15031	EXTL3-AS1	3.696769834	-0.169589492	0.957213694	-0.177169939	0.859374908	0.935305582	chr8	28698403	28701464	3062	-	refGene	transcript	NA	NA	EXTL3-AS1	NR_126027	NA	NA
15032	PNKP	558.1631583	-0.449114587	0.178880376	-2.510697917	0.012049276	0.052348747	chr19	49861204	49867576	6373	-	refGene	transcript	NA	NA	PNKP	NM_007254	NA	NA
15033	OSER1	456.0486055	-0.152306358	0.226991505	-0.670978227	0.5022344	0.712462025	chr20	44195941	44210771	14831	-	refGene	transcript	NA	NA	OSER1	NM_016470	NA	NA
15034	ANKRD39	206.4575081	-0.6921183	0.148221086	-4.669499578	0.00000302	0.0000394	chr2	96847990	96858016	10027	-	refGene	transcript	NA	NA	ANKRD39	NM_016466	NA	NA
15035	EHD1	662.384531	0.340681394	0.243609913	1.398470982	0.161971681	0.35946789	chr11	64851642	64878621	26980	-	refGene	transcript	NA	NA	EHD1	NM_006795	NA	NA
15036	HNRNPA0	2736.640618	0.114723457	0.202657751	0.566094595	0.571329477	0.764085524	chr5	137745651	137754363	8713	-	refGene	transcript	NA	NA	HNRNPA0	NM_006805	NA	NA
15037	GPR75	29.82389048	0.112117771	0.363877706	0.308119375	0.757991499	0.884841243	chr2	53852912	53859967	7056	-	refGene	transcript	NA	NA	GPR75	NM_006794	NA	NA
15038	MAP1A	805.1357764	0.012269837	0.376269784	0.032609149	0.973986274	0.990447632	chr15	43517608	43531611	14004	+	refGene	transcript	NA	NA	MAP1A	NM_002373	NA	NA
15039	NBPF10	2831.053825	0.233802356	0.181260125	1.289871979	0.197095111	0.408381453	chr1	146064699	146144804	80106	-	refGene	transcript	NA	NA	NBPF10	NM_001039703	NA	NA
15040	FOXI3	9.919000021	-4.357999507	1.465156423	-2.974426102	0.002935371	0.016627732	chr2	88446787	88452693	5907	-	refGene	transcript	NA	NA	FOXI3	NM_001135649	NA	NA
15041	TGFB1	427.2018967	-0.311771461	0.205710802	-1.515581378	0.129625239	0.310942447	chr19	41330323	41353922	23600	-	refGene	transcript	NA	NA	TGFB1	NM_000660	NA	NA
15042	SNORD13	191.7670006	0.274788961	0.269046076	1.021345359	0.307090843	0.538199103	chr8	33513475	33513578	104	+	refGene	transcript	NA	NA	SNORD13	NR_003041	NA	NA
15043	DBT	491.5881625	-0.140238111	0.136705535	-1.025840772	0.304966644	0.535840765	chr1	100186919	100249834	62916	-	refGene	transcript	NA	NA	DBT	NM_001918	NA	NA
15044	LOC728024	9.107495081	0.24253153	0.606894509	0.399627161	0.689431148	0.844307807	chr8	37746556	37748046	1491	-	refGene	transcript	NA	NA	LOC728024	NR_003671	NA	NA
15045	NPIPB13	99.11529501	-0.242765807	0.395106692	-0.614431018	0.538930544	0.742082866	chr16	30222735	30248413	25679	-	refGene	transcript	NA	NA	NPIPB13	NM_001321892	NA	NA
15046	CD68	469.0321423	0.813881973	0.292176502	2.785583264	0.005343152	0.02707306	chr17	7579638	7582111	2474	+	refGene	transcript	NA	NA	CD68	NM_001251	NA	NA
15047	C5orf24	1383.769781	-0.474389575	0.082571264	-5.745213914	9.18E-09	0.000000186	chr5	134845968	134859735	13768	+	refGene	transcript	NA	NA	C5orf24	NM_001300894	NA	NA
15048	HSF2BP	47.309601	0.060780566	0.264645317	0.22966802	0.818349747	0.91588191	chr21	43529186	43659488	130303	-	refGene	transcript	NA	NA	HSF2BP	NM_007031	NA	NA
15049	C16orf72	2353.578431	0.261582569	0.123265326	2.122109897	0.033828511	0.117169079	chr16	9091644	9121635	29992	+	refGene	transcript	NA	NA	C16orf72	NM_014117	NA	NA
15050	STK11	781.6698428	-0.143243765	0.108729636	-1.31743075	0.187694279	0.395400345	chr19	1205778	1228431	22654	+	refGene	transcript	NA	NA	STK11	NM_000455	NA	NA
15051	MPV17	267.6866029	0.154976217	0.16697741	0.928126843	0.353341777	0.586877775	chr2	27309492	27323097	13606	-	refGene	transcript	NA	NA	MPV17	NM_002437	NA	NA
15052	NR2F1	2043.121033	0.354795633	0.141009377	2.516113762	0.011865688	0.051768998	chr5	93583222	93594609	11388	+	refGene	transcript	NA	NA	NR2F1	NM_005654	NA	NA
15053	RNF5P1	233.7422384	-0.208759854	0.30530438	-0.683776152	0.494116528	0.706956848	chr8	38600175	38601257	1083	-	refGene	transcript	NA	NA	RNF5P1	NR_003129	NA	NA
15054	MINDY2	1394.056706	0.325032014	0.261905732	1.241026727	0.214595876	0.430777574	chr15	58771302	58861899	90598	+	refGene	transcript	NA	NA	MINDY2	NM_001040453	NA	NA
15055	RMND5A	1768.988852	0.502145374	0.194257343	2.584949249	0.009739333	0.043942722	chr2	86720291	86778041	57751	+	refGene	transcript	NA	NA	RMND5A	NM_022780	NA	NA
15056	ERO1B	211.8828881	-0.656095712	0.224138941	-2.927183064	0.003420475	0.018902443	chr1	236215101	236281958	66858	-	refGene	transcript	NA	NA	ERO1B	NM_019891	NA	NA
15057	LIX1L	1677.321532	-0.806335175	0.099532202	-8.101249241	5.44E-16	2.63E-14	chr1	145933423	145958017	24595	-	refGene	transcript	NA	NA	LIX1L	NM_153713	NA	NA
15058	CACUL1	1994.457322	0.023279512	0.102237665	0.227699959	0.819879504	0.916414241	chr10	118676411	118754970	78560	-	refGene	transcript	NA	NA	CACUL1	NM_153810	NA	NA
15059	ADAM3A	6.118057632	-2.849617522	1.019644826	-2.794715817	0.005194536	0.026515247	chr8	39451045	39522989	71945	-	refGene	transcript	NA	NA	ADAM3A	NR_001569	NA	NA
15060	SZT2	841.8130211	0.016093444	0.23259945	0.069189518	0.944838766	0.976435708	chr1	43389899	43454247	64349	+	refGene	transcript	NA	NA	SZT2	NM_015284	NA	NA
15061	ZNF703	39.60800434	-0.375136367	0.417829104	-0.897822491	0.369280192	0.602316869	chr8	37695782	37700019	4238	+	refGene	transcript	NA	NA	ZNF703	NM_025069	NA	NA
15062	STAT2	670.5027989	-0.437544208	0.200492639	-2.182345499	0.029084043	0.103962396	chr12	56341598	56360107	18510	-	refGene	transcript	NA	NA	STAT2	NM_005419	NA	NA
15063	VKORC1	2782.375984	0.297769303	0.267025753	1.115133278	0.264793313	0.491206019	chr16	31090854	31094797	3944	-	refGene	transcript	NA	NA	VKORC1	NM_024006	NA	NA
15064	UBTD1	198.0175117	0.615625436	0.194176678	3.170439634	0.001522085	0.009581476	chr10	97498924	97571206	72283	+	refGene	transcript	NA	NA	UBTD1	NM_024954	NA	NA
15065	VCPIP1	1165.135569	0.000581927	0.123629326	0.00470703	0.996244348	0.999633346	chr8	66628487	66667231	38745	-	refGene	transcript	NA	NA	VCPIP1	NM_025054	NA	NA
15066	DENR	2035.47458	0.083533235	0.187679829	0.44508371	0.65625926	0.823495021	chr12	122752824	122771064	18241	+	refGene	transcript	NA	NA	DENR	NM_003677	NA	NA
15067	NLRP14	14.84680752	0.48451481	0.399748292	1.212049732	0.225493344	0.444580933	chr11	7020469	7071526	51058	+	refGene	transcript	NA	NA	NLRP14	NM_176822	NA	NA
15068	LHX4	2.741137336	-0.37548992	1.293933501	-0.290192595	0.771668901	0.891910159	chr1	180230264	180278984	48721	+	refGene	transcript	NA	NA	LHX4	NM_033343	NA	NA
15069	CDK5R2	6.892195065	1.538507481	1.476741016	1.0418262	0.297492265	0.528370006	chr2	218959666	218962155	2490	+	refGene	transcript	NA	NA	CDK5R2	NM_003936	NA	NA
15070	LOC100287846	29.53693926	1.516379839	0.367653039	4.124486075	0.0000372	0.00038216	chr8	47189307	47193262	3956	+	refGene	transcript	NA	NA	LOC100287846	NR_037168	NA	NA
15071	CDC14C	15.34404644	-0.840329875	0.476737567	-1.762667623	0.077956565	0.217514617	chr7	48924547	48927454	2908	+	refGene	transcript	NA	NA	CDC14C	NM_152627	NA	NA
15072	SPIDR	539.3435638	0.01984865	0.129854598	0.152852886	0.878514291	0.945053667	chr8	47260878	47736001	475124	+	refGene	transcript	NA	NA	SPIDR	NM_001282916	NA	NA
15073	PITPNB	584.758387	-0.011992509	0.312865674	-0.038331176	0.969423634	0.988148077	chr22	27851669	27919214	67546	-	refGene	transcript	NA	NA	PITPNB	NM_001284278	NA	NA
15074	RANBP9	716.2658617	-0.020832	0.13541224	-0.153841333	0.877734843	0.944892084	chr6	13621498	13711835	90338	-	refGene	transcript	NA	NA	RANBP9	NM_005493	NA	NA
15075	CKS2	1707.49791	0.124119643	0.215961262	0.574731051	0.565473204	0.761414559	chr9	89311195	89316703	5509	+	refGene	transcript	NA	NA	CKS2	NM_001827	NA	NA
15076	CHML	2571.763391	-0.506493413	0.15569171	-3.253181644	0.001141205	0.007531134	chr1	241628865	241635930	7066	-	refGene	transcript	NA	NA	CHML	NM_001821	NA	NA
15077	CHGB	70.72245224	-0.354042137	0.328643628	-1.077282828	0.281353932	0.509863329	chr20	5911510	5925353	13844	+	refGene	transcript	NA	NA	CHGB	NM_001819	NA	NA
15078	PITX3	2.878429974	2.317977492	1.528656392	1.516349589	0.129430979	0.310651304	chr10	102230189	102241512	11324	-	refGene	transcript	NA	NA	PITX3	NM_005029	NA	NA
15079	CDA	6.780784651	-0.214831437	0.776915843	-0.276518286	0.782150017	0.898251684	chr1	20589097	20618903	29807	+	refGene	transcript	NA	NA	CDA	NM_001785	NA	NA
15080	PGGT1B	898.430835	-0.196837003	0.1003932	-1.960660724	0.049918614	0.157267911	chr5	115204014	115262877	58864	-	refGene	transcript	NA	NA	PGGT1B	NM_005023	NA	NA
15081	CAT	1046.079365	0.060171873	0.133603073	0.450377914	0.652437968	0.820977401	chr11	34438934	34472060	33127	+	refGene	transcript	NA	NA	CAT	NM_001752	NA	NA
15082	CAMLG	598.343269	0.079742651	0.153058421	0.520994859	0.602370352	0.786762043	chr5	134738548	134752153	13606	+	refGene	transcript	NA	NA	CAMLG	NM_001745	NA	NA
15083	BTG1	343.7297374	-2.387922333	0.258184864	-9.248885847	2.27E-20	1.64E-18	chr12	92140278	92145846	5569	-	refGene	transcript	NA	NA	BTG1	NM_001731	NA	NA
15084	BSG	5555.344269	0.058005096	0.115567295	0.501916189	0.615726477	0.795924403	chr19	572596	583493	10898	+	refGene	transcript	NA	NA	BSG	NM_001728	NA	NA
15085	GDF15	57.19974623	-4.44830664	0.857769786	-5.185898026	0.000000215	0.00000351	chr19	18386158	18389176	3019	+	refGene	transcript	NA	NA	GDF15	NM_004864	NA	NA
15086	ATP6V1B1	18.07575846	-0.774934184	0.39425673	-1.965557278	0.049349773	0.155949821	chr2	70935900	70965431	29532	+	refGene	transcript	NA	NA	ATP6V1B1	NM_001692	NA	NA
15087	BAAT	19.37994816	0.124806404	0.605727157	0.206043929	0.836756597	0.925312746	chr9	101360417	101385006	24590	-	refGene	transcript	NA	NA	BAAT	NM_001701	NA	NA
15088	AZU1	23.18439158	0.864734293	0.544775121	1.587323393	0.11243942	0.281490503	chr19	827837	832018	4182	+	refGene	transcript	NA	NA	AZU1	NM_001700	NA	NA
15089	ATP5PB	3300.314268	0.356210329	0.119601556	2.978308482	0.002898441	0.016441088	chr1	111449464	111462773	13310	+	refGene	transcript	NA	NA	ATP5PB	NM_001688	NA	NA
15090	PIGB	181.1981654	0.071464717	0.156726903	0.455982451	0.648402598	0.818034944	chr15	55319222	55355648	36427	+	refGene	transcript	NA	NA	PIGB	NM_004855	NA	NA
15091	NAPSA	19.01758899	0.25824702	0.647531202	0.398817877	0.690027403	0.844738192	chr19	50358477	50365639	7163	-	refGene	transcript	NA	NA	NAPSA	NM_004851	NA	NA
15092	GFM1	879.2353902	0.162377161	0.115005117	1.411912488	0.15797573	0.353343685	chr3	158644528	158692571	48044	+	refGene	transcript	NA	NA	GFM1	NM_001308164	NA	NA
15093	ARHGDIG	18.08035441	0.694924078	0.560006298	1.240921899	0.214634602	0.430781818	chr16	280591	283010	2420	+	refGene	transcript	NA	NA	ARHGDIG	NM_001176	NA	NA
15094	SLC38A4	141.9600965	-2.965590928	0.346684939	-8.554138342	1.19E-17	6.69E-16	chr12	46764761	46825997	61237	-	refGene	transcript	NA	NA	SLC38A4	NM_001143824	NA	NA
15095	MCRS1	836.92773	0.451483518	0.101291518	4.457268772	0.0000083	0.0000992	chr12	49558294	49568145	9852	-	refGene	transcript	NA	NA	MCRS1	NM_001278341	NA	NA
15096	SNORD54	27.29394296	-0.278185852	0.391414828	-0.710718738	0.477258546	0.695120066	chr8	56073839	56073901	63	-	refGene	transcript	NA	NA	SNORD54	NR_002437	NA	NA
15097	CERNA3	4.004345352	1.017521701	0.838536546	1.213449439	0.224958034	0.444214801	chr8	56074592	56075274	683	+	refGene	transcript	NA	NA	CERNA3	NR_149110	NA	NA
15098	EXOSC9	1307.48978	0.009850953	0.108933189	0.090431142	0.927944611	0.968807838	chr4	121801323	121817021	15699	+	refGene	transcript	NA	NA	EXOSC9	NM_001034194	NA	NA
15099	C9orf106	31.03437142	1.358547392	0.477395836	2.845746214	0.004430749	0.023180634	chr9	129321016	129322603	1588	+	refGene	transcript	NA	NA	C9orf106	NR_149714	NA	NA
15100	SDC3	735.1075752	0.195045193	0.175462953	1.111603272	0.266308765	0.493038352	chr1	30869466	30908758	39293	-	refGene	transcript	NA	NA	SDC3	NM_014654	NA	NA
15101	FXR2	1524.849908	0.026459573	0.092735899	0.285321789	0.775397621	0.894164892	chr17	7591230	7614897	23668	-	refGene	transcript	NA	NA	FXR2	NM_004860	NA	NA
15102	LINC01301	2.830251921	0.55562181	0.932216646	0.596022193	0.551160401	0.751036751	chr8	60402171	60413818	11648	-	refGene	transcript	NA	NA	LINC01301	NR_103854	NA	NA
15103	CNOT6	865.9065204	-0.242715746	0.238538798	-1.017510561	0.308910611	0.540181795	chr5	180494379	180578357	83979	+	refGene	transcript	NA	NA	CNOT6	NM_001370472	NA	NA
15104	SLC22A13	6.487514269	-0.706180257	1.28738897	-0.548536824	0.583323352	0.773928161	chr3	38265812	38278757	12946	+	refGene	transcript	NA	NA	SLC22A13	NM_004256	NA	NA
15105	MIR4470	8.209368743	-0.128034122	0.641282277	-0.199653299	0.84175174	0.927926805	chr8	61714788	61714859	72	+	refGene	transcript	NA	NA	MIR4470	NR_039680	NA	NA
15106	LINC02155	13.25748643	-0.893117837	0.720030422	-1.240389031	0.214831536	0.430810649	chr8	61889839	61894206	4368	+	refGene	transcript	NA	NA	LINC02155	NR_149085	NA	NA
15107	NKAIN3-IT1	52.10062263	-0.020416248	0.264984702	-0.077046893	0.93858624	0.974037142	chr8	62977861	62984901	7041	+	refGene	transcript	NA	NA	NKAIN3-IT1	NR_027378	NA	NA
15108	YTHDF3-AS1	36.94697144	-0.016515881	0.275172506	-0.060020099	0.952139627	0.979599121	chr8	63167725	63168442	718	-	refGene	transcript	NA	NA	YTHDF3-AS1	NR_102684	NA	NA
15109	WIF1	268.0817611	1.861922544	0.640611477	2.906477034	0.003655237	0.019952812	chr12	65050626	65121305	70680	-	refGene	transcript	NA	NA	WIF1	NM_007191	NA	NA
15110	ZNF35	419.0222862	-0.189068776	0.116196994	-1.627139989	0.10370737	0.266662256	chr3	44648732	44660791	12060	+	refGene	transcript	NA	NA	ZNF35	NM_003420	NA	NA
15111	PDZD11	675.7827322	0.397492476	0.089026049	4.464900781	0.00000801	0.000096	chrX	70286596	70289927	3332	-	refGene	transcript	NA	NA	PDZD11	NM_016484	NA	NA
15112	EPAS1	416.9927787	1.91060634	0.228400269	8.365166771	6E-17	3.16E-15	chr2	46297407	46386697	89291	+	refGene	transcript	NA	NA	EPAS1	NM_001430	NA	NA
15113	CHMP4B	452.5246857	-0.102903249	0.110334034	-0.932651924	0.350999715	0.584456985	chr20	33811348	33854366	43019	+	refGene	transcript	NA	NA	CHMP4B	NM_176812	NA	NA
15114	RRS1-AS1	40.71812776	0.301493438	0.416766786	0.723410425	0.469427769	0.688133546	chr8	66419587	66428977	9391	-	refGene	transcript	NA	NA	RRS1-AS1	NR_040434	NA	NA
15115	TMEM35A	5.719852216	2.845209633	1.114255895	2.553461594	0.010665804	0.047385086	chrX	101078879	101096366	17488	+	refGene	transcript	NA	NA	TMEM35A	NM_021637	NA	NA
15116	SNORD87	26.36818099	0.202899129	0.333743803	0.607948751	0.543221464	0.745383963	chr8	66922474	66922549	76	-	refGene	transcript	NA	NA	SNORD87	NR_002598	NA	NA
15117	PSMB4	7388.174576	0.193466128	0.108293293	1.786501488	0.074018097	0.209282937	chr1	151399573	151401937	2365	+	refGene	transcript	NA	NA	PSMB4	NM_002796	NA	NA
15118	LOC102724708	11.22543228	-0.356726451	0.546345735	-0.652931703	0.51380031	0.723026864	chr8	67343834	67375231	31398	+	refGene	transcript	NA	NA	LOC102724708	NR_136223	NA	NA
15119	TCTA	1568.707682	0.668726719	0.127296553	5.253297916	0.000000149	0.0000025	chr3	49412206	49416476	4271	+	refGene	transcript	NA	NA	TCTA	NM_022171	NA	NA
15120	ARHGAP8	12.19344935	0.719217432	0.609439899	1.180128561	0.237949087	0.460239229	chr22	44752558	44862784	110227	+	refGene	transcript	NA	NA	ARHGAP8	NM_181335	NA	NA
15121	GEMIN4	849.594515	0.287768232	0.129224088	2.226893126	0.025954417	0.095403441	chr17	744421	752264	7844	-	refGene	transcript	NA	NA	GEMIN4	NM_015721	NA	NA
15122	SOWAHB	41.2101	0.807519575	0.264306094	3.055243875	0.002248776	0.01331372	chr4	76894152	76898144	3993	-	refGene	transcript	NA	NA	SOWAHB	NM_001029870	NA	NA
15123	CAPN12	15.27701897	0.634104225	0.685834529	0.924573199	0.355187959	0.588582936	chr19	38730192	38744474	14283	-	refGene	transcript	NA	NA	CAPN12	NM_144691	NA	NA
15124	LOC101926892	76.38857034	-0.255370695	0.288449395	-0.885322344	0.375982802	0.608591847	chr8	70471134	70485687	14554	+	refGene	transcript	NA	NA	LOC101926892	NR_110653	NA	NA
15125	PDZK1	2445.100675	6.142184223	0.254795274	24.10635068	2.14E-128	3.54E-125	chr1	145670985	145707368	36384	-	refGene	transcript	NA	NA	PDZK1	NM_001371359	NA	NA
15126	LINC01139	1703.902855	3.544899618	0.170475422	20.79419769	4.88E-96	5.04E-93	chr1	238480384	238486017	5634	-	refGene	transcript	NA	NA	LINC01139	NR_015407	NA	NA
15127	LINC01617	4.53086485	-0.424328941	0.948784053	-0.447234478	0.65470577	0.822515204	chr8	73878982	73883074	4093	+	refGene	transcript	NA	NA	LINC01617	NR_147034	NA	NA
15128	CLDND2	7.391632108	-0.573945077	0.528500293	-1.085988191	0.277484217	0.505192781	chr19	51367098	51369003	1906	-	refGene	transcript	NA	NA	CLDND2	NM_152353	NA	NA
15129	ANKRD13B	268.7217108	0.178355204	0.146092791	1.220835079	0.222148469	0.439981824	chr17	29593132	29614761	21630	+	refGene	transcript	NA	NA	ANKRD13B	NM_152345	NA	NA
15130	RSKR	250.6621512	-0.227006213	0.2802717	-0.809950533	0.417968607	0.644812314	chr17	28607963	28614185	6223	-	refGene	transcript	NA	NA	RSKR	NM_001174103	NA	NA
15131	PLPP3	143.9662396	-7.711207072	1.363725175	-5.654516916	1.56E-08	0.000000306	chr1	56494761	56579563	84803	-	refGene	transcript	NA	NA	PLPP3	NM_003713	NA	NA
15132	POLG2	307.4755407	-0.053864255	0.181607763	-0.296596656	0.766774464	0.88898254	chr17	64477785	64497054	19270	-	refGene	transcript	NA	NA	POLG2	NM_007215	NA	NA
15133	IMPA1P1	16.69451605	-0.192334998	0.993897473	-0.193515935	0.846554928	0.930057336	chr8	81603884	81631277	27394	-	refGene	transcript	NA	NA	IMPA1P1	NR_146081	NA	NA
15134	C16orf86	10.43319421	-0.247101796	0.631075947	-0.391556353	0.695386043	0.847391122	chr16	67666814	67668754	1941	+	refGene	transcript	NA	NA	C16orf86	NM_001012984	NA	NA
15135	LINC01419	4.892564712	5.403992389	1.347465111	4.0104878	0.0000606	0.000587372	chr8	83403758	83408897	5140	+	refGene	transcript	NA	NA	LINC01419	NR_122034	NA	NA
15136	NAGPA	142.6060585	0.181637978	0.232198537	0.782252896	0.434065963	0.658816648	chr16	5024844	5033935	9092	-	refGene	transcript	NA	NA	NAGPA	NM_016256	NA	NA
15137	LOC102723322	8.157647318	0.087897398	0.57794682	0.152085616	0.879119409	0.945396771	chr8	85172077	85177041	4965	-	refGene	transcript	NA	NA	LOC102723322	NR_134311	NA	NA
15138	REXO1L2P	3.793827179	2.977456734	2.123338415	1.402252563	0.160839841	0.357426677	chr8	85654599	85655676	1078	-	refGene	transcript	NA	NA	REXO1L2P	NR_003594	NA	NA
15139	BBOF1	105.5653955	-0.212624298	0.201464672	-1.055392473	0.291245864	0.520943169	chr14	74019349	74066092	46744	+	refGene	transcript	NA	NA	BBOF1	NM_025057	NA	NA
15140	LOC101929709	79.98556007	-0.216516929	0.252376964	-0.857910825	0.390941706	0.622304755	chr8	89717399	89757711	40313	-	refGene	transcript	NA	NA	LOC101929709	NR_125822	NA	NA
15141	OSGIN2	757.4000315	0.70315572	0.186188997	3.77656967	0.000159003	0.001391109	chr8	89901868	89927867	26000	+	refGene	transcript	NA	NA	OSGIN2	NM_004337	NA	NA
15142	CARD10	65.97864262	0.23894326	0.29823493	0.801191396	0.423020851	0.649271364	chr22	37490362	37519415	29054	-	refGene	transcript	NA	NA	CARD10	NM_014550	NA	NA
15143	TMEM64	1679.280591	0.132883549	0.144026497	0.922632652	0.356198674	0.589961866	chr8	90621995	90645905	23911	-	refGene	transcript	NA	NA	TMEM64	NM_001146273	NA	NA
15144	CLIC2	10.95439895	0.374459724	0.4713696	0.794407878	0.426958019	0.652645989	chrX	155276211	155334614	58404	-	refGene	transcript	NA	NA	CLIC2	NM_001289	NA	NA
15145	CLCN4	411.6764384	1.341415452	0.384078935	3.492551475	0.000478429	0.003583989	chrX	10156975	10237659	80685	+	refGene	transcript	NA	NA	CLCN4	NM_001830	NA	NA
15146	DNAJC13	2263.265504	-0.120470099	0.152845723	-0.788181026	0.430590826	0.655590309	chr3	132417502	132539032	121531	+	refGene	transcript	NA	NA	DNAJC13	NM_015268	NA	NA
15147	LINC00535	5.152885425	-0.779604609	0.70906783	-1.099478182	0.271559545	0.498217895	chr8	93346467	93700433	353967	-	refGene	transcript	NA	NA	LINC00535	NR_033858	NA	NA
15148	TRAPPC9	303.0968327	0.187820975	0.252958562	0.742497006	0.457786265	0.679887927	chr8	139727726	140457744	730019	-	refGene	transcript	NA	NA	TRAPPC9	NM_001160372	NA	NA
15149	SRC	459.6753534	-0.383013784	0.214646688	-1.784391768	0.074360028	0.210032818	chr20	37344685	37405432	60748	+	refGene	transcript	NA	NA	SRC	NM_005417	NA	NA
15150	MIB1	3159.734624	0.023065217	0.170433204	0.135332885	0.892348685	0.951385502	chr18	21741329	21870957	129629	+	refGene	transcript	NA	NA	MIB1	NM_020774	NA	NA
15151	ITGA1	33.99347446	-5.684035625	1.234102218	-4.605806181	0.00000411	0.0000526	chr5	52787916	52959209	171294	+	refGene	transcript	NA	NA	ITGA1	NM_181501	NA	NA
15152	CCDC88C	584.9925	-0.087504183	0.218777111	-0.399969551	0.689178944	0.844186711	chr14	91271323	91417820	146498	-	refGene	transcript	NA	NA	CCDC88C	NM_001080414	NA	NA
15153	C8orf37-AS1	4.762724692	-0.461895984	0.843248665	-0.547757742	0.583858258	0.774445572	chr8	95268836	95810143	541308	+	refGene	transcript	NA	NA	C8orf37-AS1	NR_038201	NA	NA
15154	LAMB2	5169.498295	0.097266581	0.312622494	0.311131103	0.755700957	0.883466641	chr3	49121114	49133050	11937	-	refGene	transcript	NA	NA	LAMB2	NM_002292	NA	NA
15155	IPO8	912.0148001	-0.008746297	0.165861523	-0.052732523	0.957945026	0.982083908	chr12	30628981	30677244	48264	-	refGene	transcript	NA	NA	IPO8	NM_001190995	NA	NA
15156	SNORA72	25.43007337	0.356555657	0.362801035	0.982785668	0.325712937	0.557641614	chr8	98042086	98042217	132	-	refGene	transcript	NA	NA	SNORA72	NR_002581	NA	NA
15157	GPR143	7.211074421	0.907382359	0.858866738	1.056487949	0.290745344	0.520712522	chrX	9725346	9765847	40502	-	refGene	transcript	NA	NA	GPR143	NM_000273	NA	NA
15158	DNAJC11	755.6837316	0.303209054	0.08723385	3.475818767	0.000509296	0.003772447	chr1	6634170	6701816	67647	-	refGene	transcript	NA	NA	DNAJC11	NM_018198	NA	NA
15159	TBX2	3944.834959	-0.745510781	0.13737622	-5.426781867	5.74E-08	0.00000103	chr17	61399843	61409466	9624	+	refGene	transcript	NA	NA	TBX2	NM_005994	NA	NA
15160	LRRC37A	135.7081873	-0.535030743	0.193968086	-2.758344186	0.005809499	0.029093077	chr17	46295131	46337794	42664	+	refGene	transcript	NA	NA	LRRC37A	NM_014834	NA	NA
15161	IFIT5	649.6739298	0.262127801	0.154095932	1.701068918	0.088930047	0.238659059	chr10	89414568	89420997	6430	+	refGene	transcript	NA	NA	IFIT5	NM_012420	NA	NA
15162	VASP	2325.034912	0.050332142	0.097399153	0.516761597	0.605322591	0.788402779	chr19	45507479	45526982	19504	+	refGene	transcript	NA	NA	VASP	NM_003370	NA	NA
15163	NACA4P	28.01763714	-0.10422258	0.327785361	-0.317959836	0.750515403	0.881183936	chr8	101368893	101369595	703	+	refGene	transcript	NA	NA	NACA4P	NR_002182	NA	NA
15164	SLC9A2	517.5067036	-0.710650648	0.230672988	-3.080770989	0.002064654	0.012410463	chr2	102619553	102711355	91803	+	refGene	transcript	NA	NA	SLC9A2	NM_003048	NA	NA
15165	UBR5-AS1	15.7977151	-0.687163119	0.611863272	-1.123066461	0.261409269	0.486969472	chr8	102239451	102252174	12724	+	refGene	transcript	NA	NA	UBR5-AS1	NR_125415	NA	NA
15166	HCN2	20.12749726	-0.164779559	0.476950014	-0.345486013	0.729729023	0.870237817	chr19	589881	617159	27279	+	refGene	transcript	NA	NA	HCN2	NM_001194	NA	NA
15167	LINC01181	4.507299002	3.837449577	1.357795161	2.826236009	0.004709855	0.024433851	chr8	103121032	103140355	19324	+	refGene	transcript	NA	NA	LINC01181	NR_145429	NA	NA
15168	BAALC-AS2	6.493157999	2.323137009	1.069451694	2.172269231	0.029835361	0.106096986	chr8	103132963	103141342	8380	-	refGene	transcript	NA	NA	BAALC-AS2	NR_027071	NA	NA
15169	LOC105369147	73.25155748	0.347075128	0.308226592	1.126038886	0.26014906	0.485772346	chr8	103243538	103298818	55281	-	refGene	transcript	NA	NA	LOC105369147	NR_148213	NA	NA
15170	SNORD173	12.72272429	0.156932354	0.544753893	0.288079363	0.773285989	0.892789402	chr8	103308978	103309081	104	+	refGene	transcript	NA	NA	SNORD173	NR_145795	NA	NA
15171	LOC105375690	213.8020753	0.22238528	0.329599096	0.674714472	0.499857188	0.710860184	chr8	103481280	103499231	17952	-	refGene	transcript	NA	NA	LOC105375690	NR_145697	NA	NA
15172	SAXO1	4.454440228	-0.798466835	1.000285015	-0.798239325	0.424731621	0.651171052	chr9	18927650	19033209	105560	-	refGene	transcript	NA	NA	SAXO1	NM_001287050	NA	NA
15173	CCDC171	136.3220139	0.067903171	0.164321468	0.413233715	0.679435389	0.837718426	chr9	15553043	15974037	420995	+	refGene	transcript	NA	NA	CCDC171	NM_001348002	NA	NA
15174	RASSF4	58.38125496	1.134747518	0.378657175	2.996767508	0.002728587	0.015622462	chr10	44959802	44995890	36089	+	refGene	transcript	NA	NA	RASSF4	NM_032023	NA	NA
