Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
11652	MIR4440	3.335195405	-0.707574714	1.045181884	-0.676987159	0.498414102	0.711199137	chr2	239068817	239068914	98	-	refGene	transcript	NA	NA	MIR4440	NR_039642	NA	NA
11653	MGC16025	5.378061797	0.675611463	0.7741836	0.872676021	0.382839691	0.61022349	chr2	239193331	239195457	2127	-	refGene	transcript	NA	NA	MGC16025	NR_026664	NA	NA
11654	HDAC4-AS1	31.31065616	-0.814874896	0.309445272	-2.633340915	0.008454943	0.03973222	chr2	239401436	239402357	922	+	refGene	transcript	NA	NA	HDAC4-AS1	NR_135575	NA	NA
11655	MIR4786	3.456604831	0.361130315	0.749758656	0.481662082	0.630046017	0.806664859	chr2	239943015	239943094	80	-	refGene	transcript	NA	NA	MIR4786	NR_039949	NA	NA
11656	GBP1	1361.377111	0.90934707	0.198317749	4.585303497	0.00000453	0.0000555	chr1	89052321	89065208	12888	-	refGene	transcript	NA	NA	GBP1	NM_002053	NA	NA
11657	MNT	316.577478	0.026154256	0.23694074	0.110383111	0.912105547	0.961005863	chr17	2384073	2401060	16988	-	refGene	transcript	NA	NA	MNT	NM_020310	NA	NA
11658	NIT1	648.2474441	0.053524976	0.209831506	0.255085504	0.79865706	0.905783254	chr1	161118105	161125445	7341	+	refGene	transcript	NA	NA	NIT1	NM_001185092	NA	NA
11659	ELF3	33.82503975	3.100385376	0.733773087	4.225264504	0.0000239	0.000247937	chr1	202010587	202017180	6594	+	refGene	transcript	NA	NA	ELF3	NM_004433	NA	NA
11660	GBP2	932.0560426	0.830422152	0.30059144	2.76262741	0.005733818	0.028952826	chr1	89106133	89126114	19982	-	refGene	transcript	NA	NA	GBP2	NM_004120	NA	NA
11661	IBA57	326.3165222	0.280839342	0.158797433	1.768538302	0.076970955	0.215941335	chr1	228165804	228182257	16454	+	refGene	transcript	NA	NA	IBA57	NM_001010867	NA	NA
11662	LRRC37A2	157.7681189	-0.005385456	0.210905823	-0.025534887	0.979628322	0.993937876	chr17	1498794	1541755	42962	+	refGene	transcript	NA	NA	LRRC37A2	NM_001006607	NA	NA
11663	CAPN10-DT	162.4502907	-0.821825814	0.172007285	-4.777854689	0.00000177	0.0000232	chr2	240582750	240586316	3567	-	refGene	transcript	NA	NA	CAPN10-DT	NR_103792	NA	NA
11664	BAP1	1296.500717	-0.044978247	0.101877283	-0.441494375	0.658855133	0.824869859	chr3	52401009	52410008	9000	-	refGene	transcript	NA	NA	BAP1	NM_004656	NA	NA
11665	SLC17A5	1300.012961	-0.214951848	0.213605649	-1.006302259	0.314270194	0.54414204	chr6	73593379	73653992	60614	-	refGene	transcript	NA	NA	SLC17A5	NM_012434	NA	NA
11666	GSTO1	1370.552282	0.096911287	0.114413885	0.847023832	0.396981838	0.623610056	chr10	104254194	104267464	13271	+	refGene	transcript	NA	NA	GSTO1	NM_001191003	NA	NA
11667	POLR1C	860.0000023	-0.454209867	0.262252083	-1.731959047	0.083280854	0.227869532	chr6	43517089	43562407	45319	+	refGene	transcript	NA	NA	POLR1C	NM_001363658	NA	NA
11668	GABARAP	1506.079785	-0.073873188	0.128800443	-0.573547621	0.566273965	0.761951235	chr17	7240008	7242449	2442	-	refGene	transcript	NA	NA	GABARAP	NM_007278	NA	NA
11669	TUSC2	505.6719433	0.090134778	0.183850079	0.490262383	0.623948242	0.802614833	chr3	50324909	50328238	3330	-	refGene	transcript	NA	NA	TUSC2	NM_007275	NA	NA
11670	MAP2K5	96.84897029	0.215999601	0.271902888	0.794399804	0.426962718	0.650366117	chr15	67549094	67807114	258021	+	refGene	transcript	NA	NA	MAP2K5	NM_001206804	NA	NA
11671	CBWD5	2572.84831	-0.039356824	0.175598667	-0.224129402	0.822656615	0.915985303	chr9	65675874	65734041	58168	+	refGene	transcript	NA	NA	CBWD5	NM_001330668	NA	NA
11672	ARL8B	1318.844583	-0.292124152	0.094918565	-3.07762926	0.002086543	0.012464926	chr3	5122292	5180911	58620	+	refGene	transcript	NA	NA	ARL8B	NM_018184	NA	NA
11673	KHDC1	4.769767824	-0.59759015	0.867919287	-0.68853194	0.491117864	0.705489299	chr6	73241315	73310159	68845	-	refGene	transcript	NA	NA	KHDC1	NM_001251874	NA	NA
11674	POLDIP2	1626.391232	0.168829369	0.081947436	2.060215391	0.039377954	0.132581543	chr17	28346628	28357589	10962	-	refGene	transcript	NA	NA	POLDIP2	NM_001290145	NA	NA
11675	NBDY	714.0523468	-1.205647655	0.125819623	-9.582349907	9.49E-22	7.99E-20	chrX	56729243	56819178	89936	+	refGene	transcript	NA	NA	NBDY	NM_001348129	NA	NA
11676	GCSH	1596.981384	0.125357046	0.131329972	0.954519699	0.339820643	0.570326903	chr16	81081945	81096395	14451	-	refGene	transcript	NA	NA	GCSH	NM_004483	NA	NA
11677	GALNT3	23.8950171	-1.442593296	0.637668849	-2.262292252	0.023679353	0.09013587	chr2	165747588	165794247	46660	-	refGene	transcript	NA	NA	GALNT3	NM_004482	NA	NA
11678	GIMAP2	75.01372806	-0.558700697	0.294077473	-1.899841872	0.057453874	0.174935132	chr7	150685706	150693640	7935	+	refGene	transcript	NA	NA	GIMAP2	NM_015660	NA	NA
11679	CIPC	1493.900037	-0.066683853	0.193467359	-0.344677538	0.730336807	0.868142154	chr14	77098258	77117287	19030	+	refGene	transcript	NA	NA	CIPC	NM_033426	NA	NA
11680	GTPBP2	891.8877067	0.141963769	0.23667233	0.599832558	0.548617832	0.748993252	chr6	43620494	43629264	8771	-	refGene	transcript	NA	NA	GTPBP2	NM_019096	NA	NA
11681	SLC38A5	2.735110392	0.737221245	0.966634616	0.762667955	0.445661446	0.666516225	chrX	48458544	48470260	11717	-	refGene	transcript	NA	NA	SLC38A5	NM_033518	NA	NA
11682	BCL9	543.022022	-0.246423008	0.248390219	-0.992080157	0.321158425	0.551210103	chr1	147541501	147626214	84714	+	refGene	transcript	NA	NA	BCL9	NM_004326	NA	NA
11683	BAX	832.9322961	0.053212366	0.134575428	0.395409225	0.692540902	0.845608414	chr19	48954875	48961798	6924	+	refGene	transcript	NA	NA	BAX	NM_004324	NA	NA
11684	ACAP1	55.71147708	-0.780002129	0.417082378	-1.87013926	0.061464482	0.183261789	chr17	7336529	7351477	14949	+	refGene	transcript	NA	NA	ACAP1	NM_014716	NA	NA
11685	LAPTM4A	1702.308545	-0.042009351	0.095222765	-0.441169199	0.65909051	0.824869859	chr2	20032650	20051628	18979	-	refGene	transcript	NA	NA	LAPTM4A	NM_014713	NA	NA
11686	USP34	5441.063098	0.114770446	0.243668875	0.471009875	0.637633683	0.810890796	chr2	61187463	61471087	283625	-	refGene	transcript	NA	NA	USP34	NM_014709	NA	NA
11687	KCNK6	19.64781004	1.564005231	0.831265669	1.881474587	0.059907389	0.179754814	chr19	38319845	38332076	12232	+	refGene	transcript	NA	NA	KCNK6	NM_004823	NA	NA
11688	NTN1	27.16000033	-2.644709	0.379483163	-6.969239375	3.19E-12	1.02E-10	chr17	9021510	9244000	222491	+	refGene	transcript	NA	NA	NTN1	NM_004822	NA	NA
11689	LRRC46	14.52706328	0.245307461	0.594965891	0.412305082	0.680115824	0.83789187	chr17	47831670	47837718	6049	+	refGene	transcript	NA	NA	LRRC46	NM_033413	NA	NA
11690	SLC25A51	505.0378216	-0.101015136	0.120153049	-0.84072054	0.400504511	0.627243151	chr9	37887604	37904127	16524	-	refGene	transcript	NA	NA	SLC25A51	NM_033412	NA	NA
11691	KSR1	103.8039467	0.12475296	0.244514577	0.510206636	0.609906704	0.794013157	chr17	27471964	27626435	154472	+	refGene	transcript	NA	NA	KSR1	NM_014238	NA	NA
11692	GJB2	21.66625358	-1.414487552	0.746077187	-1.89589975	0.057973302	0.176062328	chr13	20187470	20192938	5469	-	refGene	transcript	NA	NA	GJB2	NM_004004	NA	NA
11693	GNPAT	1082.693957	0.108678473	0.125429378	0.866451503	0.38624261	0.614165907	chr1	231241212	231277973	36762	+	refGene	transcript	NA	NA	GNPAT	NM_014236	NA	NA
11694	CEP295	1687.069426	-0.299478799	0.076579128	-3.910710488	0.000092	0.000837504	chr11	93661682	93730358	68677	+	refGene	transcript	NA	NA	CEP295	NM_033395	NA	NA
11695	RBM28	1297.186341	-1.09421477	0.09642241	-11.34813759	7.58E-30	1.24E-27	chr7	128297685	128343908	46224	-	refGene	transcript	NA	NA	RBM28	NM_018077	NA	NA
11696	MAP4K5	1607.969679	0.474756391	0.126948805	3.739746822	0.000184206	0.001535171	chr14	50418475	50532569	114095	-	refGene	transcript	NA	NA	MAP4K5	NM_198794	NA	NA
11697	BOK-AS1	9.008180106	0.6901045	0.843293455	0.818344428	0.413160544	0.638707147	chr2	241544386	241559143	14758	-	refGene	transcript	NA	NA	BOK-AS1	NR_033346	NA	NA
11698	ZCWPW1	92.556133	-0.351195296	0.288928374	-1.215509892	0.224171678	0.443882496	chr7	100400816	100428703	27888	-	refGene	transcript	NA	NA	ZCWPW1	NM_017984	NA	NA
11699	RPP25	875.4756698	-0.58747655	0.273915365	-2.144737477	0.031973843	0.11355492	chr15	74954418	74956772	2355	-	refGene	transcript	NA	NA	RPP25	NM_017793	NA	NA
11700	ACTR5	213.8771424	-0.23318612	0.233272646	-0.999629077	0.317490046	0.547307512	chr20	38748460	38772519	24060	+	refGene	transcript	NA	NA	ACTR5	NM_024855	NA	NA
11701	TFAP2A	53.8291607	-0.228930632	0.324438848	-0.705620281	0.480424308	0.697823489	chr6	10396677	10412391	15715	-	refGene	transcript	NA	NA	TFAP2A	NM_001032280	NA	NA
11702	RNF139	887.3934024	-0.56069337	0.143646859	-3.90327622	0.0000949	0.00085893	chr8	124474767	124488618	13852	+	refGene	transcript	NA	NA	RNF139	NM_007218	NA	NA
11703	SMCR8	1690.736218	0.165657903	0.192478063	0.860658613	0.389426094	0.61708943	chr17	18315293	18328056	12764	+	refGene	transcript	NA	NA	SMCR8	NM_144775	NA	NA
11704	LINC01237	8.37203788	4.861993681	1.411625917	3.44425079	0.000572644	0.004139579	chr2	241881363	242078722	197360	+	refGene	transcript	NA	NA	LINC01237	NR_110220	NA	NA
11705	LINC01238	29.04627587	3.519224851	0.820129581	4.291059525	0.0000178	0.000190732	chr2	241970683	241977276	6594	+	refGene	transcript	NA	NA	LINC01238	NR_110592	NA	NA
11706	LOC285097	25.80189422	4.455188854	0.724127439	6.1524928	7.63E-10	1.74E-08	chr2	242001209	242006011	4803	+	refGene	transcript	NA	NA	LOC285097	NR_149023	NA	NA
11707	LINC01881	75.70735551	-0.782765962	0.260617993	-3.003499308	0.002668942	0.015334114	chr2	242088633	242160503	71871	+	refGene	transcript	NA	NA	LINC01881	NR_130699	NA	NA
11708	C20orf96	116.4353251	0.000644033	0.36520631	0.001763478	0.998592949	1	chr20	270863	290778	19916	-	refGene	transcript	NA	NA	C20orf96	NM_080571	NA	NA
11709	NRSN2-AS1	140.963553	-0.572418679	0.28866316	-1.982998727	0.047367572	0.15186676	chr20	319687	325252	5566	-	refGene	transcript	NA	NA	NRSN2-AS1	NR_109990	NA	NA
11710	RICTOR	1298.338453	-0.25302511	0.123898466	-2.042197279	0.041131966	0.136580158	chr5	38937921	39074399	136479	-	refGene	transcript	NA	NA	RICTOR	NM_001285439	NA	NA
11711	PTGIR	3.178312235	0.196604982	0.830505766	0.23672922	0.812866865	0.911778068	chr19	46620468	46625089	4622	-	refGene	transcript	NA	NA	PTGIR	NM_000960	NA	NA
11712	MSTN	3.292144454	1.141292736	1.055279056	1.081507995	0.279471206	0.506673843	chr2	190055700	190062729	7030	-	refGene	transcript	NA	NA	MSTN	NM_005259	NA	NA
11713	GATA6	6.638701164	-3.345510316	1.103062979	-3.032927749	0.002421936	0.014141229	chr18	22169437	22202528	33092	+	refGene	transcript	NA	NA	GATA6	NM_005257	NA	NA
11714	OGFRL1	4825.787316	-0.305210678	0.188744516	-1.617057197	0.105865935	0.269236877	chr6	71288811	71309059	20249	+	refGene	transcript	NA	NA	OGFRL1	NM_024576	NA	NA
11715	EPHA1	57.70494022	2.838686994	0.431928711	6.572119253	4.96E-11	1.35E-09	chr7	10495	28220	17726	-	refGene	transcript	NA	NA	EPHA1	NM_005232	NA	NA
11716	LOC105372493	13.05280617	-1.015028622	0.470819846	-2.15587476	0.031093446	0.110953022	chr20	1117852	1118448	597	-	refGene	transcript	NA	NA	LOC105372493	NR_136535	NA	NA
11717	SDCBP2-AS1	90.78142688	0.074598033	0.227301216	0.328190204	0.742767854	0.876610419	chr20	1325343	1378735	53393	+	refGene	transcript	NA	NA	SDCBP2-AS1	NR_040047	NA	NA
11718	CTNNBL1	944.6230292	-0.129458464	0.146972012	-0.88083753	0.378405763	0.606021563	chr20	37693955	37872129	178175	+	refGene	transcript	NA	NA	CTNNBL1	NM_001281495	NA	NA
11719	LOC100289473	3.007213042	4.263485839	1.488083052	2.865085946	0.004168961	0.022156658	chr20	1773365	1779746	6382	-	refGene	transcript	NA	NA	LOC100289473	NR_037142	NA	NA
11720	SMC3	2407.860778	-0.189974888	0.104467927	-1.818499647	0.068987801	0.199290047	chr10	110567691	110604634	36944	+	refGene	transcript	NA	NA	SMC3	NM_005445	NA	NA
11721	KLHL21	1312.269454	0.192990184	0.381813681	0.505456441	0.613238285	0.795715617	chr1	6590724	6602869	12146	-	refGene	transcript	NA	NA	KLHL21	NM_014851	NA	NA
11722	JMJD4	668.7699057	0.448318718	0.209978392	2.13507073	0.032755233	0.115436514	chr1	227731189	227735411	4223	-	refGene	transcript	NA	NA	JMJD4	NM_001161465	NA	NA
11723	CC2D1B	973.6811376	0.228890175	0.162132266	1.411749676	0.158023681	0.352210925	chr1	52350597	52366205	15609	-	refGene	transcript	NA	NA	CC2D1B	NM_001330585	NA	NA
11724	SNORD119	12.29402697	0.03051704	0.522507073	0.058405027	0.953426011	0.981721061	chr20	2462952	2463047	96	-	refGene	transcript	NA	NA	SNORD119	NR_003684	NA	NA
11725	H2AW	1030.431235	-0.43822771	0.18034441	-2.429948956	0.015100949	0.063654893	chr1	228457364	228457859	496	-	refGene	transcript	NA	NA	H2AW	NM_033445	NA	NA
11726	CHAF1A	1031.06143	-0.429143115	0.16374301	-2.620833182	0.008771517	0.040894135	chr19	4402640	4443397	40758	+	refGene	transcript	NA	NA	CHAF1A	NM_005483	NA	NA
11727	MTCL1	320.8956304	-0.08229428	0.196360122	-0.419098742	0.67514397	0.834857621	chr18	8717381	8832778	115398	+	refGene	transcript	NA	NA	MTCL1	NM_015210	NA	NA
11728	TCAP	15.89054941	-0.825129974	0.631380705	-1.306865996	0.191258226	0.398956211	chr17	39665349	39666554	1206	+	refGene	transcript	NA	NA	TCAP	NM_003673	NA	NA
11729	PKIA	12.21276091	-8.158762066	1.281254896	-6.367789961	1.92E-10	4.82E-09	chr8	78516340	78605267	88928	+	refGene	transcript	NA	NA	PKIA	NM_006823	NA	NA
11730	KLHL17	620.3834989	0.31676627	0.227482096	1.392488801	0.163774431	0.360985594	chr1	960584	965719	5136	+	refGene	transcript	NA	NA	KLHL17	NM_198317	NA	NA
11731	SNORA51	35.53004868	0.269309415	0.447160044	0.602266279	0.546996904	0.748016794	chr20	2655067	2655198	132	+	refGene	transcript	NA	NA	SNORA51	NR_002981	NA	NA
11732	SNORD56	12.2219056	-0.019784677	0.445030661	-0.044456886	0.964540218	0.986896627	chr20	2656624	2656694	71	+	refGene	transcript	NA	NA	SNORD56	NR_002739	NA	NA
11733	SNORD57	14.68005764	0.052469342	0.444679534	0.117993607	0.906072723	0.958324401	chr20	2656939	2657010	72	+	refGene	transcript	NA	NA	SNORD57	NR_002738	NA	NA
11734	MESD	1278.31383	-0.279381981	0.124583504	-2.242527871	0.024927276	0.093749714	chr15	80946289	80989819	43531	-	refGene	transcript	NA	NA	MESD	NR_126328	NA	NA
11735	EXOSC7	706.4914689	-0.024664237	0.154357774	-0.159786169	0.873049519	0.941627944	chr3	44976244	45011471	35228	+	refGene	transcript	NA	NA	EXOSC7	NM_015004	NA	NA
11736	NAV3	3.733403781	-3.620098877	1.095463044	-3.304628938	0.000951022	0.006393563	chr12	77830894	78213010	382117	+	refGene	transcript	NA	NA	NAV3	NM_014903	NA	NA
11737	ATAD2	2924.83928	-0.938035723	0.123698093	-7.583267458	3.37E-14	1.31E-12	chr8	123319851	123396447	76597	-	refGene	transcript	NA	NA	ATAD2	NM_014109	NA	NA
11738	ATAD5	814.1824199	-0.213193902	0.102249228	-2.08504168	0.037065517	0.126654575	chr17	30831966	30895865	63900	+	refGene	transcript	NA	NA	ATAD5	NM_024857	NA	NA
11739	RWDD4	920.4943932	-0.031717286	0.165904159	-0.191178364	0.848385854	0.929163078	chr4	183639635	183659185	19551	-	refGene	transcript	NA	NA	RWDD4	NM_001307922	NA	NA
11740	FAM131B	9.412211865	0.688714327	0.756705829	0.91014804	0.362744442	0.591150067	chr7	143353400	143362713	9314	-	refGene	transcript	NA	NA	FAM131B	NM_001031690	NA	NA
11741	MPC1	279.3735958	0.714313883	0.156744846	4.557176209	0.00000518	0.0000626	chr6	166364920	166382940	18021	-	refGene	transcript	NA	NA	MPC1	NM_016098	NA	NA
11742	AREL1	1008.271327	0.239970238	0.0895157	2.680761466	0.007345486	0.035390331	chr14	74661256	74713080	51825	-	refGene	transcript	NA	NA	AREL1	NM_001039479	NA	NA
11743	HCN4	23.87690541	0.501413392	0.374577835	1.33860935	0.180697881	0.384436835	chr15	73319859	73368958	49100	-	refGene	transcript	NA	NA	HCN4	NM_005477	NA	NA
11744	TMED5	1211.243025	0.075886809	0.184110564	0.412180632	0.680207032	0.83789187	chr1	93149742	93180413	30672	-	refGene	transcript	NA	NA	TMED5	NM_016040	NA	NA
11745	CHST5	12.90824649	0.992705656	0.596371308	1.664576486	0.09599728	0.251611078	chr16	75528530	75536108	7579	-	refGene	transcript	NA	NA	CHST5	NM_024533	NA	NA
11746	ADAM19	68.95832222	1.650025317	0.525884387	3.137619899	0.001703256	0.010447227	chr5	157477304	157575775	98472	-	refGene	transcript	NA	NA	ADAM19	NM_033274	NA	NA
11747	OVCA2	57.55452138	-0.491131903	0.286366764	-1.715045056	0.086336967	0.233482975	chr17	2042022	2043425	1404	+	refGene	transcript	NA	NA	OVCA2	NM_080822	NA	NA
11748	NKAP	501.289488	-0.006623682	0.200680064	-0.033006176	0.973669663	0.99168057	chrX	119920672	119943751	23080	-	refGene	transcript	NA	NA	NKAP	NM_024528	NA	NA
11749	HLX	116.2708028	2.214998592	0.316791021	6.991986661	2.71E-12	8.78E-11	chr1	220879443	220885058	5616	+	refGene	transcript	NA	NA	HLX	NM_021958	NA	NA
11750	LURAP1	119.5747417	0.394955248	0.174346164	2.265350949	0.023491152	0.089683374	chr1	46203334	46221256	17923	+	refGene	transcript	NA	NA	LURAP1	NM_001013615	NA	NA
11751	RPL38	6895.968785	-0.06763179	0.172459605	-0.392160179	0.694939865	0.847159904	chr17	74203678	74210655	6978	+	refGene	transcript	NA	NA	RPL38	NM_000999	NA	NA
11752	CTSO	395.6455626	0.575068223	0.20816572	2.762550061	0.005735177	0.028952826	chr4	155924118	155953866	29749	-	refGene	transcript	NA	NA	CTSO	NM_001334	NA	NA
11753	LINC01730	2.914344212	-1.138322211	0.895374836	-1.271335942	0.203609161	0.41644578	chr20	3808494	3812434	3941	+	refGene	transcript	NA	NA	LINC01730	NR_109859	NA	NA
11754	BCL11B	16.44795362	-0.632172105	0.815420608	-0.77527119	0.438179429	0.659725441	chr14	99169288	99272197	102910	-	refGene	transcript	NA	NA	BCL11B	NM_138576	NA	NA
11755	IQUB	14.31870215	-0.701112604	0.581442913	-1.205815031	0.227888819	0.448768181	chr7	123452193	123534595	82403	-	refGene	transcript	NA	NA	IQUB	NM_178827	NA	NA
11756	GUK1	3298.917839	0.388832686	0.198016946	1.963633389	0.049572622	0.157167098	chr1	228140279	228148984	8706	+	refGene	transcript	NA	NA	GUK1	NM_001242840	NA	NA
11757	MGST3	1635.310703	0.420553396	0.150149843	2.80089135	0.005096167	0.026174904	chr1	165631234	165656135	24902	+	refGene	transcript	NA	NA	MGST3	NM_004528	NA	NA
11758	MAST2	796.0880558	0.288672812	0.154387915	1.869788912	0.061513137	0.183373758	chr1	45803612	46036122	232511	+	refGene	transcript	NA	NA	MAST2	NM_015112	NA	NA
11759	CENPF	8798.715158	-0.335029037	0.191290853	-1.751411694	0.07987502	0.221669284	chr1	214603195	214664571	61377	+	refGene	transcript	NA	NA	CENPF	NM_016343	NA	NA
11760	CACNA1D	50.22895314	0.961996596	0.3476467	2.767167348	0.005654572	0.028615877	chr3	53494611	53813730	319120	+	refGene	transcript	NA	NA	CACNA1D	NM_001128840	NA	NA
11761	DVL3	1019.353499	0.190656483	0.173051243	1.101734257	0.270577219	0.497982675	chr3	184155377	184173614	18238	+	refGene	transcript	NA	NA	DVL3	NM_004423	NA	NA
11762	DDX58	428.8117011	-0.119800711	0.300231353	-0.399027981	0.689872587	0.843933905	chr9	32455302	32526196	70895	-	refGene	transcript	NA	NA	DDX58	NM_014314	NA	NA
11763	IFIH1	265.2014564	-0.074038041	0.204813725	-0.361489646	0.717733444	0.860674771	chr2	162267074	162318684	51611	-	refGene	transcript	NA	NA	IFIH1	NM_022168	NA	NA
11764	LINC00654	5.530855092	-0.324565153	0.986128893	-0.329130558	0.742057008	0.876252823	chr20	5496067	5504596	8530	-	refGene	transcript	NA	NA	LINC00654	NR_015406	NA	NA
11765	TGFBR2	83.30659808	4.754561455	0.381453141	12.46433949	1.17E-35	2.41E-33	chr3	30606601	30694141	87541	+	refGene	transcript	NA	NA	TGFBR2	NM_003242	NA	NA
11766	RNF135	283.4116182	-0.260597375	0.162405447	-1.604609817	0.1085797	0.273819768	chr17	30971039	30999911	28873	+	refGene	transcript	NA	NA	RNF135	NM_001184992	NA	NA
11767	HOXA11-AS	11.81932724	2.316972053	0.648738828	3.571502049	0.00035494	0.002743497	chr7	27185408	27189293	3886	+	refGene	transcript	NA	NA	HOXA11-AS	NR_002795	NA	NA
11768	RAB30	194.4596942	-0.78207556	0.208617189	-3.748854844	0.000177644	0.001487993	chr11	82973133	83071462	98330	-	refGene	transcript	NA	NA	RAB30	NM_001286061	NA	NA
11769	PDIA2	14.0728712	-0.81986928	0.692275701	-1.184310354	0.236290232	0.458103526	chr16	283164	287215	4052	+	refGene	transcript	NA	NA	PDIA2	NM_006849	NA	NA
11770	CCDC85B	826.027634	-1.081415358	0.247346746	-4.37206219	0.0000123	0.000136444	chr11	65890673	65891635	963	+	refGene	transcript	NA	NA	CCDC85B	NM_006848	NA	NA
11771	CASTOR2	376.0636862	0.994456456	0.207091998	4.802003289	0.00000157	0.0000209	chr7	74964705	75031519	66815	+	refGene	transcript	NA	NA	CASTOR2	NM_001145064	NA	NA
11772	BTBD3	986.8703303	-0.094418822	0.092184135	-1.02424156	0.305721193	0.534924722	chr20	11890723	11926595	35873	+	refGene	transcript	NA	NA	BTBD3	NM_001282552	NA	NA
11773	BBX	2227.098809	-0.71771149	0.192491675	-3.728532634	0.000192598	0.001597055	chr3	107522962	107811339	288378	+	refGene	transcript	NA	NA	BBX	NM_001142568	NA	NA
11774	CNGA1	8.233992319	0.29795228	0.661677758	0.450298165	0.652495462	0.820862151	chr4	47935977	47981533	45557	-	refGene	transcript	NA	NA	CNGA1	NM_001142564	NA	NA
11775	LOC100507065	183.8813188	1.787355693	0.358967772	4.979153651	0.000000639	0.00000922	chr12	65557899	65642372	84474	-	refGene	transcript	NA	NA	LOC100507065	NR_120434	NA	NA
11776	RABL3	292.694349	-0.108978964	0.215983701	-0.504570314	0.613860665	0.795831696	chr3	120686681	120742680	56000	-	refGene	transcript	NA	NA	RABL3	NM_001363965	NA	NA
11777	TTC1	1048.788703	-0.142074657	0.137638671	-1.032229217	0.301964751	0.531074719	chr5	160009100	160065545	56446	+	refGene	transcript	NA	NA	TTC1	NM_001282500	NA	NA
11778	RBBP8	1658.452413	-0.766675209	0.113774344	-6.738559683	1.6E-11	4.7E-10	chr18	22933876	23026486	92611	+	refGene	transcript	NA	NA	RBBP8	NM_203292	NA	NA
11779	MEX3D	733.5588419	-0.507316079	0.212500355	-2.387365791	0.016969597	0.069831544	chr19	1554669	1568058	13390	-	refGene	transcript	NA	NA	MEX3D	NM_203304	NA	NA
11780	SEPTIN7P2	201.6005445	0.078880901	0.14573441	0.541264759	0.588325107	0.777871938	chr7	45723787	45769018	45232	-	refGene	transcript	NA	NA	SEPTIN7P2	NR_024271	NA	NA
11781	BTG2	421.3357568	-0.21315955	0.258934777	-0.823217152	0.410384517	0.636082523	chr1	203305519	203309601	4083	+	refGene	transcript	NA	NA	BTG2	NM_006763	NA	NA
11782	KMT5C	167.9169021	-0.599362882	0.196781361	-3.045831569	0.002320378	0.013620469	chr19	55339876	55348121	8246	+	refGene	transcript	NA	NA	KMT5C	NM_032701	NA	NA
11783	PLEKHA2	2353.868442	0.975405785	0.225970209	4.316523803	0.0000159	0.000171572	chr8	38901346	38973911	72566	+	refGene	transcript	NA	NA	PLEKHA2	NM_021623	NA	NA
11784	ZC2HC1B	3.075837604	0.888877034	0.892297401	0.996166786	0.319169114	0.54885755	chr6	143864474	143938343	73870	+	refGene	transcript	NA	NA	ZC2HC1B	NM_001013623	NA	NA
11785	MRPS15	1149.535721	0.176971343	0.096329877	1.837138668	0.066189427	0.19316554	chr1	36455718	36464384	8667	-	refGene	transcript	NA	NA	MRPS15	NM_031280	NA	NA
11786	TEX12	3.785145657	-0.878280523	0.852330382	-1.030446106	0.302800639	0.531978405	chr11	112167372	112172556	5185	+	refGene	transcript	NA	NA	TEX12	NM_031275	NA	NA
11787	WDR26	2414.575385	-0.093564201	0.251741489	-0.371667781	0.710140217	0.856023943	chr1	224385143	224434299	49157	-	refGene	transcript	NA	NA	WDR26	NM_025160	NA	NA
11788	SNORD17	1965.983194	-0.089677588	0.121976987	-0.735200884	0.462217161	0.681701508	chr20	17962710	17962946	237	-	refGene	transcript	NA	NA	SNORD17	NR_003045	NA	NA
11789	KAT14	251.7666173	0.584840698	0.244080685	2.396095779	0.01657076	0.06861765	chr20	18145099	18188387	43289	+	refGene	transcript	NA	NA	KAT14	NR_028402	NA	NA
11790	COTL1	689.2254687	0.772588499	0.320089593	2.413663291	0.015793049	0.066014351	chr16	84565598	84618078	52481	-	refGene	transcript	NA	NA	COTL1	NM_021149	NA	NA
11791	DIMT1	565.2967348	-0.344007415	0.197323522	-1.743367497	0.081269442	0.224252683	chr5	62391719	62403905	12187	-	refGene	transcript	NA	NA	DIMT1	NM_001348076	NA	NA
11792	CHST14	363.9182416	0.174376738	0.118254065	1.474594034	0.14032172	0.326088093	chr15	40470961	40473158	2198	+	refGene	transcript	NA	NA	CHST14	NM_130468	NA	NA
11793	TAF1C	910.4006061	0.329982509	0.139477056	2.365855124	0.017988482	0.073023777	chr16	84177855	84187057	9203	-	refGene	transcript	NA	NA	TAF1C	NM_139353	NA	NA
11794	ISL2	153.5432734	-0.302332601	0.255987543	-1.181044192	0.237585168	0.459804547	chr15	76336773	76342475	5703	+	refGene	transcript	NA	NA	ISL2	NM_145805	NA	NA
11795	TRPM4	329.6829063	-0.027700051	0.298177854	-0.092897749	0.925984794	0.967819339	chr19	49157792	49211836	54045	+	refGene	transcript	NA	NA	TRPM4	NM_001195227	NA	NA
11796	MIR3192	4.486664683	0.254065248	0.825565789	0.307746822	0.758274989	0.884234823	chr20	18470615	18470691	77	+	refGene	transcript	NA	NA	MIR3192	NR_036160	NA	NA
11797	LINC00652	2.511679168	0.161922436	1.256200896	0.12889852	0.897437948	0.95425014	chr20	18787971	18793982	6012	-	refGene	transcript	NA	NA	LINC00652	NR_026884	NA	NA
